from_id,to_id,relevance_score
evt_1295815550,topic_politics,0.88
evt_1295815551,topic_politics,0.82
evt_1295815552,topic_politics,0.82
evt_1295815553,topic_politics,0.82
evt_1295815554,topic_politics,0.82
evt_1295815555,topic_politics,0.8
evt_1295815556,topic_politics,0.88
evt_1295815557,topic_politics,0.88
evt_1295815558,topic_politics,0.82
evt_1295815559,topic_politics,0.82
evt_1295815560,topic_politics,0.838
evt_1295815561,topic_security,1.0
evt_1295815562,topic_politics,0.86
evt_1295815563,topic_politics,0.948
evt_1295815564,topic_politics,0.928
evt_1295815565,topic_politics,0.928
evt_1295815566,topic_politics,0.838
evt_1295815567,topic_politics,0.838
evt_1295815568,topic_politics,0.928
evt_1295815569,topic_politics,0.928
evt_1295815570,topic_politics,0.928
evt_1295815571,topic_politics,0.928
evt_1295815572,topic_politics,0.928
evt_1295815573,topic_politics,0.86
evt_1295815574,topic_politics,0.86
evt_1295815575,topic_politics,0.86
evt_1295815576,topic_politics,0.86
evt_1295815577,topic_politics,0.904
evt_1295815578,topic_politics,0.88
evt_1295815579,topic_politics,0.88
evt_1295815580,topic_politics,0.948
evt_1295815581,topic_politics,0.904
evt_1295815582,topic_politics,0.948
evt_1295815583,topic_politics,0.82
evt_1295815584,topic_politics,0.82
evt_1295815585,topic_politics,0.8
evt_1295815586,topic_politics,0.8
evt_1295815587,topic_politics,0.8
evt_1295815588,topic_politics,0.86
evt_1295815589,topic_politics,0.86
evt_1295815590,topic_politics,0.88
evt_1295815591,topic_politics,0.88
evt_1295815592,topic_politics,0.904
evt_1295815593,topic_politics,0.88
evt_1295815594,topic_politics,0.88
evt_1295815595,topic_politics,0.88
evt_1295815596,topic_politics,0.88
evt_1295815597,topic_politics,0.838
evt_1295815598,topic_politics,0.838
evt_1295815599,topic_politics,0.92
evt_1295815600,topic_politics,0.966
evt_1295815601,topic_politics,0.94
evt_1295815602,topic_politics,0.94
evt_1295815603,topic_politics,0.84
evt_1295815604,topic_security,0.9
evt_1295815605,topic_security,0.9
evt_1295815606,topic_security,0.9
evt_1295815607,topic_security,1.0
evt_1295815608,topic_security,1.0
evt_1295815609,topic_politics,0.838
evt_1295815610,topic_politics,0.948
evt_1295815611,topic_politics,0.948
evt_1295815612,topic_security,1.0
evt_1295815613,topic_politics,0.84
evt_1295815614,topic_politics,0.8
evt_1295815615,topic_politics,0.8
evt_1295815616,topic_politics,0.86
evt_1295815617,topic_politics,0.868
evt_1295815618,topic_politics,0.868
evt_1295815619,topic_politics,0.8
evt_1295815620,topic_politics,0.8
evt_1295815621,topic_politics,0.82
evt_1295815622,topic_politics,0.82
evt_1295815623,topic_politics,0.8
evt_1295815624,topic_politics,0.82
evt_1295815625,topic_politics,0.8
evt_1295815626,topic_politics,0.86
evt_1295815627,topic_politics,0.86
evt_1295815628,topic_politics,0.88
evt_1295815629,topic_politics,0.838
evt_1295815630,topic_politics,0.838
evt_1295815631,topic_politics,0.856
evt_1295815632,topic_politics,0.856
evt_1295815633,topic_politics,0.868
evt_1295815634,topic_politics,0.868
evt_1295815635,topic_politics,0.82
evt_1295815636,topic_politics,0.856
evt_1295815637,topic_politics,0.856
evt_1295815638,topic_politics,0.82
evt_1295815639,topic_politics,0.856
evt_1295815640,topic_politics,0.88
evt_1295815641,topic_politics,0.88
evt_1295815642,topic_security,0.984
evt_1295815643,topic_security,1.0
evt_1295815644,topic_security,1.0
evt_1295815645,topic_politics,0.838
evt_1295815646,topic_politics,0.856
evt_1295815647,topic_politics,0.868
evt_1295815648,topic_politics,0.94
evt_1295815649,topic_politics,0.948
evt_1295815650,topic_politics,0.838
evt_1295815651,topic_politics,0.94
evt_1295815652,topic_politics,0.87
evt_1295815653,topic_politics,0.94
evt_1295815654,topic_politics,0.9
evt_1295815655,topic_politics,0.82
evt_1295815656,topic_politics,0.82
evt_1295815657,topic_politics,0.82
evt_1295815658,topic_politics,0.82
evt_1295815659,topic_politics,0.94
evt_1295815660,topic_politics,0.87
evt_1295815661,topic_politics,0.87
evt_1295815662,topic_politics,0.94
evt_1295815663,topic_politics,0.94
evt_1295815664,topic_politics,0.808
evt_1295815665,topic_politics,0.808
evt_1295815666,topic_politics,0.808
evt_1295815667,topic_politics,0.82
evt_1295815668,topic_security,0.9
evt_1295815669,topic_politics,0.868
evt_1295815670,topic_politics,0.8
evt_1295815671,topic_politics,0.8
evt_1295815672,topic_politics,0.8
evt_1295815673,topic_politics,0.86
evt_1295815674,topic_politics,0.806
evt_1295815675,topic_politics,0.806
evt_1295815676,topic_politics,0.948
evt_1295815677,topic_politics,0.948
evt_1295815678,topic_politics,0.948
evt_1295815679,topic_politics,0.86
evt_1295815680,topic_politics,0.86
evt_1295815681,topic_politics,0.94
evt_1295815682,topic_politics,0.82
evt_1295815683,topic_politics,0.94
evt_1295815684,topic_politics,0.94
evt_1295815685,topic_politics,0.82
evt_1295815686,topic_politics,0.838
evt_1295815687,topic_politics,0.84
evt_1295815688,topic_security,1.0
evt_1295815689,topic_politics,0.8
evt_1295815690,topic_politics,0.8
evt_1295815691,topic_politics,0.82
evt_1295815692,topic_politics,0.82
evt_1295815693,topic_politics,0.82
evt_1295815694,topic_politics,0.82
evt_1295815695,topic_politics,0.82
evt_1295815696,topic_politics,0.82
evt_1295815697,topic_security,1.0
evt_1295815698,topic_politics,0.94
evt_1295815699,topic_politics,0.94
evt_1295815700,topic_politics,0.928
evt_1295815701,topic_politics,0.93
evt_1295815702,topic_security,0.98
evt_1295815703,topic_politics,0.856
evt_1295815704,topic_politics,0.8
evt_1295815705,topic_politics,0.9
evt_1295815706,topic_politics,0.94
evt_1295815707,topic_politics,0.82
evt_1295815708,topic_politics,0.94
evt_1295815709,topic_politics,0.84
evt_1295815710,topic_politics,0.84
evt_1295815711,topic_security,1.0
evt_1295815712,topic_politics,0.84
evt_1295815713,topic_politics,0.948
evt_1295815714,topic_politics,0.9
evt_1295815715,topic_politics,0.88
evt_1295815716,topic_politics,0.94
evt_1295815717,topic_politics,0.8
evt_1295815718,topic_politics,0.856
evt_1295815719,topic_politics,0.856
evt_1295815720,topic_politics,0.88
evt_1295815721,topic_politics,0.94
evt_1295815722,topic_politics,0.868
evt_1295815723,topic_security,0.9
evt_1295815724,topic_security,0.9
evt_1295815725,topic_security,0.9
evt_1295815726,topic_security,0.9
evt_1295815727,topic_politics,0.856
evt_1295815728,topic_politics,0.87
evt_1295815729,topic_politics,0.868
evt_1295815730,topic_politics,0.84
evt_1295815731,topic_politics,0.856
evt_1295815732,topic_politics,0.82
evt_1295815733,topic_politics,0.87
evt_1295815734,topic_politics,0.868
evt_1295815735,topic_politics,0.868
evt_1295815736,topic_politics,0.868
evt_1295815737,topic_politics,0.86
evt_1295815738,topic_politics,0.86
evt_1295815739,topic_politics,0.86
evt_1295815740,topic_politics,0.82
evt_1295815741,topic_politics,0.838
evt_1295815742,topic_politics,0.838
evt_1295815743,topic_politics,0.856
evt_1295815744,topic_politics,0.82
evt_1295815745,topic_politics,0.838
evt_1295815746,topic_politics,0.948
evt_1295815747,topic_politics,0.82
evt_1295815748,topic_politics,0.87
evt_1295815749,topic_politics,0.838
evt_1295815750,topic_politics,0.82
evt_1295815751,topic_politics,0.868
evt_1295815752,topic_security,0.984
evt_1295815753,topic_politics,0.868
evt_1295815754,topic_security,0.984
evt_1295815755,topic_politics,0.8
evt_1295815756,topic_politics,0.8
evt_1295815757,topic_politics,0.84
evt_1295815758,topic_politics,0.86
evt_1295815759,topic_politics,0.84
evt_1295917214,topic_politics,0.904
evt_1295917215,topic_politics,0.838
evt_1295917216,topic_politics,0.838
evt_1295917217,topic_politics,0.856
evt_1295917218,topic_politics,0.8
evt_1295917219,topic_security,1.0
evt_1295917220,topic_politics,0.84
evt_1295917221,topic_security,1.0
evt_1295917222,topic_security,0.88
evt_1295917223,topic_politics,0.838
evt_1295917224,topic_politics,0.856
evt_1295917225,topic_politics,0.838
evt_1295917226,topic_politics,0.856
evt_1295917227,topic_security,1.0
evt_1295917228,topic_security,0.9
evt_1295917229,topic_security,0.9
evt_1295917230,topic_politics,0.8
evt_1295917231,topic_politics,0.888
evt_1295917232,topic_politics,0.838
evt_1295917233,topic_politics,0.856
evt_1295917234,topic_security,0.88
evt_1295917235,topic_security,0.88
evt_1295917236,topic_politics,0.87
evt_1295917237,topic_politics,0.948
evt_1295917238,topic_politics,0.888
evt_1295917239,topic_politics,0.94
evt_1295917240,topic_security,0.9
evt_1295917241,topic_politics,0.84
evt_1295917242,topic_politics,0.838
evt_1295917243,topic_politics,0.838
evt_1295917244,topic_politics,0.838
evt_1295917245,topic_politics,0.838
evt_1295917246,topic_politics,0.94
evt_1295917247,topic_politics,0.856
evt_1295917248,topic_security,1.0
evt_1295917249,topic_security,1.0
evt_1295917250,topic_security,1.0
evt_1295917251,topic_security,1.0
evt_1295917252,topic_security,1.0
evt_1295917253,topic_security,1.0
evt_1295917254,topic_politics,0.856
evt_1295917255,topic_politics,0.856
evt_1295917256,topic_politics,0.856
evt_1295917257,topic_politics,0.856
evt_1295917258,topic_politics,0.88
evt_1295917259,topic_politics,0.8
evt_1295917260,topic_politics,0.8
evt_1295917261,topic_politics,0.8
evt_1295917262,topic_politics,0.8
evt_1295917263,topic_politics,0.8
evt_1295917264,topic_politics,0.88
evt_1295917265,topic_politics,0.838
evt_1295917266,topic_politics,0.93
evt_1295917267,topic_security,0.984
evt_1295917268,topic_security,0.984
evt_1295917269,topic_politics,0.8
evt_1295917270,topic_politics,0.8
evt_1295917271,topic_politics,0.84
evt_1295917272,topic_politics,0.808
evt_1295917273,topic_politics,0.93
evt_1295917274,topic_politics,0.838
evt_1295917275,topic_politics,0.88
evt_1295917276,topic_politics,0.838
evt_1295917277,topic_politics,0.838
evt_1295917278,topic_politics,0.84
evt_1295917279,topic_security,0.9
evt_1295917280,topic_security,0.9
evt_1295917281,topic_politics,0.838
evt_1295917282,topic_politics,0.904
evt_1295917283,topic_politics,0.88
evt_1295917284,topic_politics,0.82
evt_1295917285,topic_politics,0.856
evt_1295917286,topic_politics,0.868
evt_1295917287,topic_politics,0.92
evt_1295917288,topic_politics,0.928
evt_1295917289,topic_politics,0.9
evt_1295917290,topic_politics,0.838
evt_1295917291,topic_politics,0.856
evt_1295917292,topic_politics,0.87
evt_1295917293,topic_politics,0.868
evt_1295917294,topic_politics,0.84
evt_1295917295,topic_politics,0.84
evt_1295917296,topic_security,1.0
evt_1295917297,topic_politics,0.856
evt_1295917298,topic_politics,0.868
evt_1295917299,topic_politics,0.94
evt_1295917300,topic_politics,0.86
evt_1295917301,topic_politics,0.86
evt_1295917302,topic_politics,0.88
evt_1295917303,topic_politics,0.82
evt_1295917304,topic_politics,0.9
evt_1295917305,topic_politics,0.9
evt_1295917306,topic_politics,0.94
evt_1295917307,topic_politics,0.84
evt_1295917308,topic_politics,0.84
evt_1295917309,topic_politics,0.88
evt_1295917310,topic_security,0.9
evt_1295917311,topic_security,1.0
evt_1295917312,topic_security,1.0
evt_1295917313,topic_politics,0.84
evt_1295917314,topic_politics,0.838
evt_1295917315,topic_politics,0.9
evt_1295917316,topic_politics,0.86
evt_1295917317,topic_politics,0.86
evt_1295917318,topic_politics,0.86
evt_1295917319,topic_politics,0.82
evt_1295917320,topic_politics,0.856
evt_1295917321,topic_politics,0.94
evt_1295917322,topic_politics,0.94
evt_1295917323,topic_politics,0.94
evt_1295917324,topic_politics,0.87
evt_1295917325,topic_politics,0.868
evt_1295917326,topic_politics,0.838
evt_1295917327,topic_politics,0.838
evt_1295917328,topic_politics,0.88
evt_1295917329,topic_politics,0.94
evt_1295917330,topic_politics,0.88
evt_1295917331,topic_politics,0.88
evt_1295917332,topic_politics,0.82
evt_1295917333,topic_politics,0.82
evt_1295917334,topic_politics,0.82
evt_1295917335,topic_politics,0.856
evt_1295917336,topic_politics,0.856
evt_1295917337,topic_politics,0.856
evt_1295917338,topic_politics,0.856
evt_1295917339,topic_politics,0.868
evt_1295917340,topic_politics,0.868
evt_1295917341,topic_politics,0.92
evt_1295917342,topic_security,0.9
evt_1295917343,topic_security,1.0
evt_1295917344,topic_security,0.99
evt_1295917345,topic_security,0.94
evt_1295917346,topic_politics,0.838
evt_1295917347,topic_politics,0.8
evt_1295917348,topic_politics,0.86
evt_1295917349,topic_politics,0.86
evt_1295917350,topic_politics,0.868
evt_1295917351,topic_politics,0.82
evt_1295917352,topic_politics,0.82
evt_1295917353,topic_politics,0.82
evt_1295917354,topic_politics,0.82
evt_1295917355,topic_politics,0.838
evt_1295917356,topic_politics,0.838
evt_1295917357,topic_politics,0.838
evt_1295917358,topic_politics,0.838
evt_1295917359,topic_politics,0.838
evt_1295917360,topic_politics,0.838
evt_1295917361,topic_politics,0.9
evt_1295917362,topic_politics,0.87
evt_1295917363,topic_politics,0.868
evt_1295917364,topic_politics,0.84
evt_1295917365,topic_politics,0.93
evt_1295917366,topic_politics,0.888
evt_1295917367,topic_politics,0.9
evt_1295917368,topic_security,1.0
evt_1295917369,topic_politics,0.838
evt_1295917370,topic_politics,0.94
evt_1295917371,topic_politics,0.94
evt_1295917372,topic_politics,0.856
evt_1295917373,topic_politics,0.84
evt_1295917374,topic_security,1.0
evt_1295917375,topic_politics,0.86
evt_1295917376,topic_politics,0.86
evt_1295917377,topic_politics,0.88
evt_1295917378,topic_politics,0.88
evt_1295917379,topic_politics,0.82
evt_1295917380,topic_politics,0.82
evt_1295917381,topic_politics,0.838
evt_1295917382,topic_politics,0.838
evt_1295917383,topic_politics,0.838
evt_1295917384,topic_politics,0.856
evt_1295917385,topic_politics,0.87
evt_1295917386,topic_politics,0.87
evt_1295917387,topic_politics,0.868
evt_1295917388,topic_politics,0.868
evt_1295917389,topic_politics,0.82
evt_1295917390,topic_politics,0.82
evt_1295917391,topic_politics,0.8
evt_1295917392,topic_security,1.0
evt_1295917393,topic_security,1.0
evt_1295917394,topic_politics,0.82
evt_1295917395,topic_politics,0.84
evt_1295917396,topic_politics,0.84
evt_1295917397,topic_politics,0.856
evt_1295917398,topic_politics,0.82
evt_1295917399,topic_politics,0.9
evt_1295917400,topic_politics,0.86
evt_1295917401,topic_politics,0.86
evt_1295917402,topic_politics,0.92
evt_1295917403,topic_security,0.9
evt_1295917404,topic_security,0.9
evt_1295917405,topic_security,0.9
evt_1295917406,topic_security,1.0
evt_1295917407,topic_politics,0.838
evt_1295917408,topic_politics,0.838
evt_1295917409,topic_politics,0.84
evt_1295917410,topic_politics,0.8
evt_1295917411,topic_politics,0.86
evt_1295917412,topic_politics,0.88
evt_1295917413,topic_politics,0.88
evt_1295917414,topic_politics,0.82
evt_1295917415,topic_politics,0.82
evt_1295917416,topic_politics,0.838
evt_1295917417,topic_politics,0.838
evt_1295917418,topic_politics,0.94
evt_1295917419,topic_politics,0.9
evt_1295917420,topic_politics,0.9
evt_1295917421,topic_politics,0.86
evt_1295917422,topic_politics,0.86
evt_1295917423,topic_politics,0.9
evt_1295917424,topic_politics,0.9
evt_1295917425,topic_politics,0.8
evt_1295917426,topic_politics,0.82
evt_1295917427,topic_politics,0.82
evt_1295917428,topic_politics,0.82
evt_1295917429,topic_politics,0.856
evt_1295917430,topic_politics,0.856
evt_1295917431,topic_politics,0.856
evt_1295917432,topic_politics,0.87
evt_1295917433,topic_politics,0.948
evt_1295917434,topic_security,1.0
evt_1295917435,topic_security,1.0
evt_1295917436,topic_politics,0.868
evt_1295917437,topic_politics,0.838
evt_1295917438,topic_politics,0.838
evt_1295917439,topic_security,0.984
evt_1295917440,topic_politics,0.838
evt_1295917441,topic_politics,0.838
evt_1295917442,topic_politics,0.838
evt_1295917443,topic_politics,0.838
evt_1295917444,topic_politics,0.86
evt_1295917445,topic_politics,0.856
evt_1295917446,topic_security,1.0
evt_1295917447,topic_security,1.0
evt_1295917448,topic_security,1.0
evt_1295917449,topic_politics,0.9
evt_1295917450,topic_politics,0.9
evt_1295917451,topic_politics,0.88
evt_1295917452,topic_politics,0.84
evt_1295917453,topic_politics,0.84
evt_1295917454,topic_politics,0.838
evt_1295917455,topic_politics,0.86
evt_1295917456,topic_politics,0.86
evt_1295917457,topic_politics,0.82
evt_1295917458,topic_politics,0.8
evt_1295917459,topic_politics,0.8
evt_1295917460,topic_politics,0.8
evt_1295917461,topic_politics,0.868
evt_1295917462,topic_politics,0.86
evt_1295917463,topic_politics,0.86
evt_1295917464,topic_politics,0.86
evt_1295917465,topic_politics,0.86
evt_1295917466,topic_politics,0.86
evt_1295917467,topic_politics,0.86
evt_1295917468,topic_politics,0.86
evt_1295917469,topic_politics,0.86
evt_1295917470,topic_politics,0.88
evt_1295917471,topic_politics,0.94
evt_1295917472,topic_politics,0.88
evt_1295917473,topic_politics,0.88
evt_1295917474,topic_politics,0.88
evt_1295917475,topic_politics,0.88
evt_1295917476,topic_politics,0.88
evt_1295917477,topic_politics,0.9
evt_1295917478,topic_politics,0.9
evt_1295917479,topic_politics,0.82
evt_1295917480,topic_politics,0.82
evt_1295917481,topic_politics,0.82
evt_1295917482,topic_politics,0.82
evt_1295917483,topic_politics,0.82
evt_1295917484,topic_politics,0.82
evt_1295917485,topic_politics,0.82
evt_1295917486,topic_politics,0.82
evt_1295917487,topic_politics,0.82
evt_1295917488,topic_politics,0.82
evt_1295917489,topic_politics,0.82
evt_1295917490,topic_politics,0.838
evt_1295917491,topic_politics,0.838
evt_1295917492,topic_politics,0.838
evt_1295917493,topic_politics,0.838
evt_1295917494,topic_politics,0.838
evt_1295917495,topic_politics,0.838
evt_1295917496,topic_politics,0.838
evt_1295917497,topic_politics,0.838
evt_1295917498,topic_politics,0.838
evt_1295917499,topic_politics,0.838
evt_1295917500,topic_politics,0.856
evt_1295917501,topic_politics,0.856
evt_1295917502,topic_politics,0.856
evt_1295917503,topic_politics,0.856
evt_1295917504,topic_politics,0.856
evt_1295917505,topic_politics,0.856
evt_1295917506,topic_politics,0.856
evt_1295917507,topic_politics,0.856
evt_1295917508,topic_politics,0.856
evt_1295917509,topic_politics,0.856
evt_1295917510,topic_politics,0.856
evt_1295917511,topic_politics,0.856
evt_1295917512,topic_politics,0.94
evt_1295917513,topic_politics,0.94
evt_1295917514,topic_politics,0.94
evt_1295917515,topic_politics,0.94
evt_1295917516,topic_politics,0.94
evt_1295917517,topic_politics,0.94
evt_1295917518,topic_politics,0.94
evt_1295917519,topic_politics,0.94
evt_1295917520,topic_politics,0.87
evt_1295917521,topic_politics,0.868
evt_1295917522,topic_politics,0.868
evt_1295917523,topic_politics,0.868
evt_1295917524,topic_politics,0.868
evt_1295917525,topic_politics,0.868
evt_1295917526,topic_politics,0.868
evt_1295917527,topic_politics,0.868
evt_1295917528,topic_politics,0.92
evt_1295917529,topic_politics,0.9
evt_1295917530,topic_politics,0.9
evt_1295917531,topic_politics,0.94
evt_1295917532,topic_politics,0.94
evt_1295917533,topic_politics,0.9
evt_1295917534,topic_politics,0.9
evt_1295917535,topic_politics,0.84
evt_1295917536,topic_politics,0.84
evt_1295917537,topic_politics,0.84
evt_1295917538,topic_politics,0.84
evt_1295917539,topic_politics,0.84
evt_1295917540,topic_politics,0.84
evt_1295917541,topic_politics,0.84
evt_1295917542,topic_politics,0.84
evt_1295917543,topic_politics,0.84
evt_1295917544,topic_politics,0.84
evt_1295917545,topic_politics,0.84
evt_1295917546,topic_politics,0.84
evt_1295917547,topic_politics,0.84
evt_1295917548,topic_politics,0.88
evt_1295917549,topic_politics,0.88
evt_1295917550,topic_politics,0.88
evt_1295917551,topic_politics,0.888
evt_1295917552,topic_security,0.9
evt_1295917553,topic_security,0.9
evt_1295917554,topic_security,0.9
evt_1295917555,topic_security,0.9
evt_1295917556,topic_security,0.9
evt_1295917557,topic_security,0.98
evt_1295917558,topic_security,1.0
evt_1295917559,topic_security,1.0
evt_1295917560,topic_security,1.0
evt_1295917561,topic_security,1.0
evt_1295917562,topic_security,1.0
evt_1295917563,topic_security,1.0
evt_1295917564,topic_security,1.0
evt_1295917565,topic_security,1.0
evt_1295917566,topic_security,1.0
evt_1295917567,topic_security,1.0
evt_1295917568,topic_security,0.98
evt_1295917569,topic_politics,0.82
evt_1295917570,topic_security,0.94
evt_1295917571,topic_security,0.94
evt_1295917572,topic_politics,0.8
evt_1295917573,topic_politics,0.86
evt_1295917574,topic_politics,0.86
evt_1295917575,topic_politics,0.82
evt_1295917576,topic_politics,0.838
evt_1295917577,topic_politics,0.838
evt_1295917578,topic_security,0.9
evt_1295917579,topic_politics,0.9
evt_1295917580,topic_politics,0.82
evt_1295917581,topic_politics,0.82
evt_1295917582,topic_politics,0.84
evt_1295917583,topic_politics,0.838
evt_1295917584,topic_politics,0.868
evt_1295917585,topic_politics,0.84
evt_1295917586,topic_politics,0.86
evt_1295917587,topic_politics,0.84
evt_1295917588,topic_politics,0.84
evt_1295917589,topic_politics,0.94
evt_1295917590,topic_politics,0.868
evt_1295917591,topic_politics,0.868
evt_1295917592,topic_politics,0.82
evt_1295917593,topic_politics,0.94
evt_1295917594,topic_politics,0.94
evt_1295917595,topic_politics,0.94
evt_1295917596,topic_politics,0.94
evt_1295917597,topic_politics,0.84
evt_1295917598,topic_politics,0.84
evt_1295917599,topic_security,0.9
evt_1295917600,topic_politics,0.868
evt_1295917601,topic_politics,0.84
evt_1295917602,topic_security,0.9
evt_1295917603,topic_politics,0.84
evt_1295917604,topic_politics,0.84
evt_1295917605,topic_security,0.9
evt_1295917606,topic_politics,0.94
evt_1295917607,topic_politics,0.86
evt_1295917608,topic_politics,0.86
evt_1295917609,topic_politics,0.86
evt_1295917610,topic_politics,0.904
evt_1295917611,topic_politics,0.868
evt_1295917612,topic_politics,0.93
evt_1295917613,topic_politics,0.94
evt_1295917614,topic_politics,0.8
evt_1295917615,topic_politics,0.82
evt_1295917616,topic_politics,0.868
evt_1295917617,topic_politics,0.94
evt_1295917618,topic_politics,0.8
evt_1295917619,topic_politics,0.82
evt_1295917620,topic_politics,0.928
evt_1295917621,topic_security,1.0
evt_1295917622,topic_security,1.0
evt_1295917623,topic_security,1.0
evt_1295917624,topic_security,1.0
evt_1295917625,topic_security,1.0
evt_1295917626,topic_security,1.0
evt_1295917627,topic_politics,0.868
evt_1295917628,topic_politics,0.868
evt_1295917629,topic_politics,0.868
evt_1295917630,topic_politics,0.856
evt_1295917631,topic_politics,0.8
evt_1295917632,topic_politics,0.808
evt_1295917633,topic_politics,0.86
evt_1295917634,topic_politics,0.86
evt_1295917635,topic_politics,0.86
evt_1295917636,topic_politics,0.88
evt_1295917637,topic_politics,0.856
evt_1295917638,topic_politics,0.856
evt_1295917639,topic_politics,0.868
evt_1295917640,topic_politics,0.868
evt_1295917641,topic_politics,0.948
evt_1295917642,topic_politics,0.84
evt_1295917643,topic_politics,0.868
evt_1295917644,topic_politics,0.868
evt_1295917645,topic_politics,0.856
evt_1295917646,topic_security,0.9
evt_1295917647,topic_politics,0.88
evt_1295917648,topic_politics,0.868
evt_1295917649,topic_politics,0.928
evt_1295917650,topic_politics,0.86
evt_1295917651,topic_politics,0.8
evt_1295917652,topic_politics,0.84
evt_1295917653,topic_politics,0.86
evt_1295917654,topic_politics,0.86
evt_1295917655,topic_politics,0.82
evt_1295917656,topic_politics,0.82
evt_1295917657,topic_politics,0.808
evt_1295917658,topic_politics,0.808
evt_1295917659,topic_politics,0.808
evt_1295917660,topic_politics,0.86
evt_1295917661,topic_politics,0.84
evt_1295917662,topic_politics,0.8
evt_1295917663,topic_politics,0.948
evt_1295917664,topic_security,0.9
evt_1295917665,topic_politics,0.86
evt_1295917666,topic_politics,0.86
evt_1295917667,topic_politics,0.806
evt_1295917668,topic_politics,0.86
evt_1295917669,topic_politics,0.84
evt_1295917670,topic_security,1.0
evt_1295917671,topic_politics,0.8
evt_1295917672,topic_security,0.9
evt_1295917673,topic_politics,0.8
evt_1295917674,topic_politics,0.86
evt_1295917675,topic_politics,0.86
evt_1295917676,topic_politics,0.86
evt_1295917677,topic_politics,0.86
evt_1295917678,topic_politics,0.86
evt_1295917679,topic_politics,0.84
evt_1295917680,topic_security,1.0
evt_1295917681,topic_politics,0.8
evt_1295917682,topic_security,1.0
evt_1295917683,topic_politics,0.8
evt_1295917684,topic_security,1.0
evt_1295917685,topic_politics,0.8
evt_1295917686,topic_politics,0.8
evt_1295917687,topic_politics,0.8
evt_1295917688,topic_politics,0.8
evt_1295917689,topic_politics,0.856
evt_1295917690,topic_politics,1.0
evt_1295917691,topic_politics,0.8
evt_1295917692,topic_politics,0.94
evt_1295917693,topic_politics,0.94
evt_1295917694,topic_politics,0.94
evt_1295917695,topic_politics,0.9
evt_1295917696,topic_politics,0.94
evt_1295917697,topic_politics,0.94
evt_1295917698,topic_politics,0.8
evt_1295917699,topic_politics,0.8
evt_1295917700,topic_politics,0.8
evt_1295917701,topic_politics,0.8
evt_1295917702,topic_politics,0.8
evt_1295917703,topic_politics,0.8
evt_1295917704,topic_politics,0.8
evt_1295917705,topic_politics,0.808
evt_1295917706,topic_politics,0.86
evt_1295917707,topic_politics,0.86
evt_1295917708,topic_politics,0.86
evt_1295917709,topic_politics,0.86
evt_1295917710,topic_politics,0.86
evt_1295917711,topic_politics,0.86
evt_1295917712,topic_politics,0.864
evt_1295917713,topic_politics,0.904
evt_1295917714,topic_politics,0.904
evt_1295917715,topic_politics,0.88
evt_1295917716,topic_politics,0.82
evt_1295917717,topic_politics,0.838
evt_1295917718,topic_politics,0.868
evt_1295917719,topic_politics,0.928
evt_1295917720,topic_politics,0.948
evt_1295917721,topic_politics,0.948
evt_1295917722,topic_politics,0.948
evt_1295917723,topic_politics,0.948
evt_1295917724,topic_politics,0.948
evt_1295917725,topic_politics,0.948
evt_1295917726,topic_politics,0.948
evt_1295917727,topic_politics,0.9
evt_1295917728,topic_politics,0.94
evt_1295917729,topic_politics,0.94
evt_1295917730,topic_politics,0.94
evt_1295917731,topic_politics,0.88
evt_1295917732,topic_security,0.99
evt_1295917733,topic_politics,0.82
evt_1295917734,topic_politics,0.8
evt_1295917735,topic_politics,0.94
evt_1295917736,topic_politics,0.84
evt_1295917737,topic_politics,0.838
evt_1295917738,topic_politics,0.808
evt_1295917739,topic_politics,0.838
evt_1295917740,topic_politics,0.838
evt_1295917741,topic_politics,0.838
evt_1295917742,topic_politics,0.856
evt_1295917743,topic_politics,0.856
evt_1295917744,topic_politics,0.856
evt_1295917745,topic_politics,0.868
evt_1295917746,topic_politics,0.868
evt_1295917747,topic_politics,0.868
evt_1295917748,topic_politics,0.8
evt_1295917749,topic_politics,0.8
evt_1295917750,topic_politics,0.88
evt_1295917751,topic_politics,0.88
evt_1295917752,topic_politics,0.88
evt_1295917753,topic_politics,0.94
evt_1295917754,topic_politics,0.82
evt_1295917755,topic_politics,0.838
evt_1295917756,topic_politics,0.838
evt_1295917757,topic_politics,0.88
evt_1295917758,topic_politics,0.928
evt_1295917759,topic_politics,0.86
evt_1295917760,topic_politics,0.86
evt_1295917761,topic_politics,0.94
evt_1295917762,topic_politics,0.888
evt_1295917763,topic_politics,0.8
evt_1295917764,topic_politics,0.88
evt_1295917765,topic_politics,0.856
evt_1295917766,topic_security,0.98
evt_1295917767,topic_politics,0.8
evt_1295917768,topic_politics,0.8
evt_1295917769,topic_politics,0.8
evt_1295917770,topic_politics,0.808
evt_1295917771,topic_politics,0.808
evt_1295917772,topic_politics,0.808
evt_1295917773,topic_politics,0.808
evt_1295917774,topic_politics,0.86
evt_1295917775,topic_politics,0.86
evt_1295917776,topic_politics,0.838
evt_1295917777,topic_politics,0.856
evt_1295917778,topic_politics,0.94
evt_1295917779,topic_politics,0.94
evt_1295917780,topic_politics,0.888
evt_1295917781,topic_security,1.0
evt_1295917782,topic_politics,0.838
evt_1295917783,topic_politics,0.838
evt_1295917784,topic_politics,0.838
evt_1295917785,topic_politics,0.856
