1294273897	20260315	202603	2026	2026.2055	ESP	BARCELONA	ESP								ESPLEG	SPAIN	ESP					LEG			1	046	046	04	1	7.0	1	1	1	0.66518847006652	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20260315000000	https://thehardtackle.com/transfer-news/2026/03/15/barcelona-open-talks-with-representatives-of-luka-vuskovic-prioritising-summer-move/
1294273898	20260315	202603	2026	2026.2055	ESP	BARCELONA	ESP								LEG	REPRESENTATIVES						LEG			1	046	046	04	1	7.0	7	1	7	0.66518847006652	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	20260315000000	https://thehardtackle.com/transfer-news/2026/03/15/barcelona-open-talks-with-representatives-of-luka-vuskovic-prioritising-summer-move/
1294273899	20260315	202603	2026	2026.2055	ESPLEG	SPAIN	ESP					LEG			ESP	BARCELONA	ESP								1	046	046	04	1	7.0	1	1	1	0.66518847006652	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20260315000000	https://thehardtackle.com/transfer-news/2026/03/15/barcelona-open-talks-with-representatives-of-luka-vuskovic-prioritising-summer-move/
1294273900	20260315	202603	2026	2026.2055	EUR	EUROPEAN	EUR																		0	030	030	03	1	4.0	3	1	3	-1.27768313458262	4	Ardmona, Victoria, Australia	AS	AS07	5381	-36.3833	145.3	-1556183	0								4	Ardmona, Victoria, Australia	AS	AS07	5381	-36.3833	145.3	-1556183	20260315000000	https://www.dailymail.co.uk/lifestyle/article-15627575/recipetin-eats-nagi-maehashi-tomatoes.html
1294273901	20260315	202603	2026	2026.2055	EUR	EUROPEAN	EUR																		0	030	030	03	1	4.0	4	1	4	-1.27768313458262	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20260315000000	https://www.dailymail.co.uk/lifestyle/article-15627575/recipetin-eats-nagi-maehashi-tomatoes.html
1294273902	20260315	202603	2026	2026.2055	EUR	EUROPEAN	EUR								ITA	ITALY	ITA								0	030	030	03	1	4.0	1	1	1	-1.27768313458262	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260315000000	https://www.dailymail.co.uk/lifestyle/article-15627575/recipetin-eats-nagi-maehashi-tomatoes.html
1294273903	20260315	202603	2026	2026.2055	FRA	LYON	FRA																		1	020	020	02	1	3.0	2	1	2	4.54545454545454	3	Lyon County, Nevada, United States	US	USNV	NV019	39.0002	-119.126	858645	0								3	Lyon County, Nevada, United States	US	USNV		39.0002	-119.126	858645	20260315000000	https://www.kolotv.com/2026/03/14/lyon-county-sheriffs-team-urges-drivers-not-test-their-luck-with-their-speed/
1294273904	20260315	202603	2026	2026.2055	FRA	FRANCE	FRA																		0	023	023	02	1	3.4	1	1	1	3.14285714285715	1	France	FR	FR		46	2	FR	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260315000000	https://thehardtackle.com/transfer-news/2026/03/15/chelsea-closing-in-on-signing-valentin-barco/
1294273905	20260315	202603	2026	2026.2055	FRA	FRENCH	FRA								FRAGOV	FRANCE	FRA					GOV			0	120	120	12	3	-4.0	8	2	8	-2.23671947809879	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315000000	http://www.russiaherald.com/news/278922558/global-fuel-shock-oil-jumps-over-40-since-iran-war-began
1294273906	20260315	202603	2026	2026.2055	FRA	LYON	FRA								USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	4.54545454545454	3	Lyon County, Nevada, United States	US	USNV	NV019	39.0002	-119.126	858645	3	Lyon County, Nevada, United States	US	USNV		39.0002	-119.126	858645	3	Lyon County, Nevada, United States	US	USNV		39.0002	-119.126	858645	20260315000000	https://www.kolotv.com/2026/03/14/lyon-county-sheriffs-team-urges-drivers-not-test-their-luck-with-their-speed/
1294273907	20260315	202603	2026	2026.2055	FRAGOV	FRENCH	FRA					GOV													0	120	120	12	3	-4.0	12	2	12	-2.23671947809879	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315000000	http://www.russiaherald.com/news/278922558/global-fuel-shock-oil-jumps-over-40-since-iran-war-began
1294273908	20260315	202603	2026	2026.2055	GBR	GLASGOW	GBR																		1	030	030	03	1	4.0	56	4	40	0.56242969628796	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260315000000	https://www.bridgwatermercury.co.uk/news/national/25937252.john-swinney-promises-transformational-help-childcare-snp-re-elected/
1294273909	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	032	032	03	1	4.5	16	4	16	0.56242969628796	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260315000000	https://www.bridgwatermercury.co.uk/news/national/25937252.john-swinney-promises-transformational-help-childcare-snp-re-elected/
1294273910	20260315	202603	2026	2026.2055	GBR	BRITAIN	GBR																		0	040	040	04	1	1.0	3	1	3	-3.49946977730647	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260315000000	https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294273911	20260315	202603	2026	2026.2055	GBR	BRITAIN	GBR																		0	040	040	04	1	1.0	2	1	2	-3.49946977730647	1	South Korea	KS	KS		37	127.5	KS	0								1	United Kingdom	UK	UK		54	-4	UK	20260315000000	https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294273912	20260315	202603	2026	2026.2055	GBR	BRITAIN	GBR																		0	040	040	04	1	1.0	5	1	5	-3.49946977730647	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260315000000	https://www.whec.com/ap-top-news/ap-top-news-international/tehran-claims-the-us-attacked-it-from-the-uae-as-iran-war-enters-its-third-week/
1294273913	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	2	1	2	3.14285714285715	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260315000000	https://thehardtackle.com/transfer-news/2026/03/15/chelsea-closing-in-on-signing-valentin-barco/
1294273914	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		1	112	112	11	3	-2.0	4	1	4	-4.30107526881721	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260315000000	http://www.bgnes.com/entertainment/harry-and-meghan-criticize-author-of-royal-biography-for-conspiracy-theories-and-sensationalism
1294273915	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR																		1	174	174	17	4	-5.0	10	1	10	-4.30107526881721	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260315000000	http://www.bgnes.com/entertainment/harry-and-meghan-criticize-author-of-royal-biography-for-conspiracy-theories-and-sensationalism
1294273916	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	2.77324632952692	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260315000000	https://www.hellomagazine.com/film/889521/daniel-radcliffe-incredibly-rare-memory-of-filming-harry-potter/
1294273917	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	2.77324632952692	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260315000000	https://www.hellomagazine.com/film/889521/daniel-radcliffe-incredibly-rare-memory-of-filming-harry-potter/
1294273918	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	2.77324632952692	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	United Kingdom	UK	UK		54	-4	UK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260315000000	https://www.hellomagazine.com/film/889521/daniel-radcliffe-incredibly-rare-memory-of-filming-harry-potter/
1294273919	20260315	202603	2026	2026.2055	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	2.77324632952692	1	United Kingdom	UK	UK		54	-4	UK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260315000000	https://www.hellomagazine.com/film/889521/daniel-radcliffe-incredibly-rare-memory-of-filming-harry-potter/
1294273920	20260315	202603	2026	2026.2055	GBRGOV	WALES	GBR					GOV			AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	10	1	10	1.43884892086331	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260315000000	https://www.thenews.com.pk/latest/1395690-prince-william-has-little-forgiveness-in-heart-for-prince-harry
1294273921	20260315	202603	2026	2026.2055	GBRGOV	WALES	GBR					GOV			AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	2	1	2	1.43884892086331	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260315000000	https://www.thenews.com.pk/latest/1395690-prince-william-has-little-forgiveness-in-heart-for-prince-harry
1294273922	20260315	202603	2026	2026.2055	GBRGOV	WALES	GBR					GOV			GOV	PRINCE						GOV			1	120	120	12	3	-4.0	8	1	8	1.43884892086331	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260315000000	https://www.thenews.com.pk/latest/1395690-prince-william-has-little-forgiveness-in-heart-for-prince-harry
1294273923	20260315	202603	2026	2026.2055	GOV	MAYOR						GOV													1	010	010	01	1	0.0	10	1	10	-6.52173913043478	0								0								0								20260315000000	https://gothamist.com/news/nyc-is-looking-to-hire-a-jails-czar-to-help-close-rikers
1294273924	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	8	1	8	-6.70553935860058	1	Serbia	RI	RI		44	21	RI	0								1	Serbia	RI	RI		44	21	RI	20260315000000	http://www.afghanistansun.com/news/278922556/vucic-claims-croatia-behind-attempted-color-revolution-in-serbia
1294273925	20260315	202603	2026	2026.2055	GOV	GOVERNOR						GOV													1	010	010	01	1	0.0	6	1	6	-1.81818181818182	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20260315000000	https://www.wdtv.com/2026/03/14/governor-morrisey-announces-workfirst-initiative/
1294273926	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	014	014	01	1	0.0	5	1	5	-5.27143981117231	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20260315000000	https://www.kawc.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273927	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	014	014	01	1	0.0	5	1	5	-5.27143981117231	1	Iran	IR	IR		32	53	IR	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20260315000000	https://www.kedm.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273928	20260315	202603	2026	2026.2055	GOV	KING						GOV													0	017	017	01	1	0.0	6	1	6	5.85831062670299	1	Philippines	RP	RP		13	122	RP	0								1	Philippines	RP	RP		13	122	RP	20260315000000	https://tribune.net.ph/2026/03/14/wilbert-tolentino-graduates-from-college-at-50
1294273929	20260315	202603	2026	2026.2055	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	5	1	5	5.21472392638037	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260315000000	https://www.thecable.ng/photos-gowon-visits-tinubu-says-president-looking-after-nigerias-interests-in-all-areas/
1294273930	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	031	031	03	1	5.2	5	1	5	0.305810397553519	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315000000	https://www.mynbc5.com/article/white-house-underground-center/70739644
1294273931	20260315	202603	2026	2026.2055	GOV	PLANNING COMMISSION						GOV													1	040	040	04	1	1.0	5	1	5	0.305810397553519	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315000000	https://www.mynbc5.com/article/white-house-underground-center/70739644
1294273932	20260315	202603	2026	2026.2055	GOV	ADMINISTRATION						GOV													1	110	110	11	3	-2.0	10	1	10	-7.8590785907859	3	Brooklyn, Connecticut, United States	US	USCT	CT015	41.7882	-71.9498	205750	0								3	Brooklyn, Connecticut, United States	US	USCT	CT015	41.7882	-71.9498	205750	20260315000000	https://www.nbcconnecticut.com/news/politics/president-trump/trump-administration-opposes-maduro-request-dismiss-drug-trafficking-case/3713911/
1294273933	20260315	202603	2026	2026.2055	GOV	CABINET						GOV													1	111	111	11	3	-2.0	10	1	10	9.7323600973236	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260315000000	https://whatech.com/og/markets-research/construction/1012071-looking-for-experts-painting-kitchen-cabinets-in-dublin.html
1294273934	20260315	202603	2026	2026.2055	GOV	KING						GOV													1	111	111	11	3	-2.0	6	1	6	0	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260315000000	https://www.thenews.com.pk/latest/1395689-king-charles-camilla-to-snub-prince-harrys-america-meet-up-attempt
1294273935	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	112	112	11	3	-2.0	6	1	6	-5.47263681592039	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260315000000	https://www.independentsentinel.com/judge-boasberg-blocks-the-federal-government-again/
1294273936	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													1	1121	112	11	3	-2.0	6	1	6	-5.47263681592039	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260315000000	https://www.independentsentinel.com/judge-boasberg-blocks-the-federal-government-again/
1294273937	20260315	202603	2026	2026.2055	GOV	NATIONAL ELECTORAL COMMISSION						GOV													0	120	120	12	3	-4.0	10	1	10	-1.01522842639594	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20260315000000	https://www.thecable.ng/the-federal-republic-of-apc/
1294273938	20260315	202603	2026	2026.2055	GOV	EMBASSY						GOV													1	161	161	16	4	-4.0	10	1	10	-3.58306188925081	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20260315000000	https://www.foxnews.com/world/american-flag-raised-flies-us-embassy-venezuela-building-first-time-7-years
1294273939	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	1712	171	17	4	-9.2	6	2	6	-0.73323037668703	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260315000000	https://www.k101fm.net/syndicated-article/?id=1661426
1294273940	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	193	193	19	4	-10.0	8	2	8	-2.25329569634247	1	Russia	RS	RS		60	100	RS	0								1	Ukraine	UP	UP		49	32	UP	20260315000000	https://www.aol.com/articles/trump-says-iran-ready-negotiate-231205210.html
1294273941	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	193	193	19	4	-10.0	1	1	1	-2.2279792746114	1	Ukraine	UP	UP		49	32	UP	0								4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	20260315000000	https://www.nbcconnecticut.com/news/politics/president-trump/iran-negotiate-ceasefire-deal-trump-kharg-hormuz-oil/3713939/
1294273942	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV													0	193	193	19	4	-10.0	1	1	1	-2.27861211807354	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20260315000000	https://www.aol.com/articles/trump-says-iran-ready-negotiate-231205210.html
1294273943	20260315	202603	2026	2026.2055	GOV	KING						GOV			AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	2	1	2	0	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260315000000	https://www.thenews.com.pk/latest/1395689-king-charles-camilla-to-snub-prince-harrys-america-meet-up-attempt
1294273944	20260315	202603	2026	2026.2055	GOV	PRINCE						GOV			AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	2	1	2	1.43884892086331	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260315000000	https://www.thenews.com.pk/latest/1395690-prince-william-has-little-forgiveness-in-heart-for-prince-harry
1294273945	20260315	202603	2026	2026.2055	GOV	PRIME MINISTER						GOV			AUS	CANBERRA	AUS								0	125	125	12	3	-5.0	40	5	40	-3.17321434501498	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260315000000	https://www.gloucesteradvocate.com.au/story/9198841/how-a-moment-of-despair-turned-into-a-movement/
1294273946	20260315	202603	2026	2026.2055	GOV	ADMINISTRATION						GOV			CRM	CRIMINAL						CRM			1	110	110	11	3	-2.0	4	1	4	-7.8590785907859	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20260315000000	https://www.nbcconnecticut.com/news/politics/president-trump/trump-administration-opposes-maduro-request-dismiss-drug-trafficking-case/3713911/
1294273947	20260315	202603	2026	2026.2055	GOV	KING						GOV			EDU	SCHOOL						EDU			0	042	042	04	1	1.9	8	1	8	5.85831062670299	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20260315000000	https://tribune.net.ph/2026/03/14/wilbert-tolentino-graduates-from-college-at-50
1294273948	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			FRA	PARIS	FRA								0	046	046	04	1	7.0	2	2	2	-5.36821589504327	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315000000	https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294273949	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			FRA	PARIS	FRA								0	046	046	04	1	7.0	2	2	2	-5.36821589504327	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Israel	IS	IS		31.5	34.75	IS	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315000000	https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294273950	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			FRA	PARIS	FRA								0	046	046	04	1	7.0	6	2	6	-5.36821589504327	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260315000000	https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294273951	20260315	202603	2026	2026.2055	GOV	PRINCE						GOV			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	2	1	2	-4.30107526881721	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260315000000	http://www.bgnes.com/entertainment/harry-and-meghan-criticize-author-of-royal-biography-for-conspiracy-theories-and-sensationalism
1294273952	20260315	202603	2026	2026.2055	GOV	DIRECTOR GENERAL						GOV			HLH	HEALTH FACILITY						HLH			1	190	190	19	4	-10.0	12	2	12	-5.36821589504327	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260315000000	https://www.maitlandmercury.com.au/story/9198762/who-chief-says-12-medics-dead-in-strike-on-lebanon/
1294273953	20260315	202603	2026	2026.2055	GOV	GOVERNMENT DELEGATION						GOV			HUNGOV	HUNGARIAN	HUN					GOV			0	043	043	04	1	2.8	3	1	3	-4.51612903225807	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20260315000000	http://www.bgnes.com/politics/ukraine-informs-diplomats-about-damage-to-the-druzhba-oil-pipeline
1294273954	20260315	202603	2026	2026.2055	GOV	MINIST						GOV			IND	JAMMU AND KASHMIR	IND								0	070	070	07	2	7.0	2	1	2	3.72771474878444	4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	20260315000000	https://kashmirlife.net/kashmir-centre-releases-model-guidelines-for-cold-water-fisheries-rs-100-crore-aqua-park-sanctioned-for-anantnag-428432/
1294273955	20260315	202603	2026	2026.2055	GOV	CABINET						GOV			IRL	DUBLIN	IRL								1	030	030	03	1	4.0	3	1	3	9.7323600973236	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260315000000	https://whatech.com/og/markets-research/construction/1012071-looking-for-experts-painting-kitchen-cabinets-in-dublin.html
1294273956	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	130	130	13	3	-4.4	10	1	10	-5.27143981117231	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	20260315000000	https://www.kawc.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273957	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	130	130	13	3	-4.4	10	1	10	-5.27143981117231	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260315000000	https://www.kedm.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273958	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			IRNGOV	IRAN	IRN					GOV			0	112	112	11	3	-2.0	6	1	6	-5.27143981117231	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	20260315000000	https://www.kawc.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273959	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			IRNGOV	IRAN	IRN					GOV			0	112	112	11	3	-2.0	6	1	6	-5.27143981117231	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260315000000	https://www.kedm.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
1294273960	20260315	202603	2026	2026.2055	GOV	PRESIDENT						GOV			IRNGOV	IRAN	IRN					GOV			0	112	112	11	3	-2.0	4	1	4	-5.27143981117231	1	Israel	IS	IS		31.5	34.75	IS	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	4	Kharg Island, Bushehr, Iran	IR	IR22	40962	29.2458	50.3158	-3070760	20260315000000	https://www.kawc.org/npr-news/2026-03-14/u-s-embassy-in-baghdad-again-urges-americans-to-leave-iraq-as-trump-touts-strikes-on-iran
