1292099798	20260303	202603	2026	2026.1726											AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		1	190	190	19	4	-10.0	2	1	2	-10	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260303120000	https://tribune.com.pk/story/2595578/67-taliban-terrorists-killed-in-balochistan-k-p-as-operation-ghazb-lil-haq-intensifies
1292099799	20260303	202603	2026	2026.1726											AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		1	190	190	19	4	-10.0	8	1	8	-10	0								4	Torkham, Nangarhar, Afghanistan	AF	AF18	3667	34.131	71.082	-3395303	4	Torkham, Nangarhar, Afghanistan	AF	AF18	3667	34.131	71.082	-3395303	20260303120000	https://tribune.com.pk/story/2595578/67-taliban-terrorists-killed-in-balochistan-k-p-as-operation-ghazb-lil-haq-intensifies
1292099800	20260303	202603	2026	2026.1726											AFR	AFRICA	AFR								0	040	040	04	1	1.0	10	1	10	1.4336917562724	0								0								0								20260303120000	https://www.thevillager.com.na/opinion/2026/we-arent-illiterate-we-are-just-economically-illiterate/
1292099801	20260303	202603	2026	2026.1726											ARE	ABU DHABI	ARE								1	020	020	02	1	3.0	2	1	2	1.80995475113122	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20260303120000	https://www.panarmenian.net/eng/news/331227/
1292099802	20260303	202603	2026	2026.1726											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	4	1	4	3.89380530973451	0								4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20260303120000	https://www.bssnews.net/news/365559
1292099803	20260303	202603	2026	2026.1726											BGD	BANGLADESH	BGD								0	051	051	05	1	3.4	1	1	1	3.89380530973451	0								4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	4	Bhasan Char, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4333	90.55	-2713709	20260303120000	https://www.bssnews.net/news/365559
1292099804	20260303	202603	2026	2026.1726											BGD	DHAKA	BGD								1	084	084	08	2	7.0	8	1	8	2.63157894736842	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260303120000	https://www.bssnews.net/news/365571
1292099805	20260303	202603	2026	2026.1726											BGDGOVLAB	BANGLADESH	BGD					GOV	LAB		1	036	036	03	1	4.0	2	1	2	3.36538461538462	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260303120000	https://www.tbsnews.net/bangladesh/govt-directs-factories-pay-feb-wages-within-first-week-bonus-12-march-1376226
1292099806	20260303	202603	2026	2026.1726											BGDGOVLAB	BANGLADESH	BGD					GOV	LAB		1	046	046	04	1	7.0	2	1	2	3.36538461538462	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260303120000	https://www.tbsnews.net/bangladesh/govt-directs-factories-pay-feb-wages-within-first-week-bonus-12-march-1376226
1292099807	20260303	202603	2026	2026.1726											BUS	BANK						BUS			1	020	020	02	1	3.0	10	1	10	-1.98675496688741	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260303120000	https://www.bssnews.net/business/365549
1292099808	20260303	202603	2026	2026.1726											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	-2.64705882352941	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260303120000	https://londonlovesbusiness.com/new-iht-rules-risk-dry-tax-bills-and-future-disputes-for-family-businesses-warns-irwin-mitchell/
1292099809	20260303	202603	2026	2026.1726											BUS	SERVER						BUS			0	042	042	04	1	1.9	5	1	5	4.64088397790055	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20260303120000	https://www.prnewswire.com/news-releases/agibot-world-challenge-at-icra-2026-now-opens-reasoning-to-action-and-world-model-tracks-302702364.html
1292099810	20260303	202603	2026	2026.1726											BUS	INVESTOR						BUS			1	046	046	04	1	7.0	10	1	10	-7.5098814229249	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260303120000	https://www.bssnews.net/business/365562
1292099811	20260303	202603	2026	2026.1726											CAN	CANADA	CAN								0	063	063	06	2	7.4	10	1	10	-7.54716981132073	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260303120000	https://tribune.com.pk/story/2595584/tory-lanezs-final-appeal-in-megan-thee-stallion-shooting-case-rejected-by-california-supreme-court
1292099812	20260303	202603	2026	2026.1726											CAN	CANADA	CAN								1	100	100	10	3	-5.0	10	1	10	1.20481927710844	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20260303120000	https://www.cbc.ca/news/canada/prince-edward-island/pei-next-generation-911-9.7111953
1292099813	20260303	202603	2026	2026.1726											CAN	CANADA	CAN								1	112	112	11	3	-2.0	4	1	4	-5.75221238938053	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20260303120000	https://www.el-balad.com/6865899
1292099814	20260303	202603	2026	2026.1726											CHE	SWITZERLAND	CHE								1	010	010	01	1	0.0	3	1	3	-11.1969111969112	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260303120000	https://www.spacewar.com/afp/260303103754.zhgdht4p.html
1292099815	20260303	202603	2026	2026.1726											CHE	GENEVA	CHE								0	164	164	16	4	-7.0	8	1	8	-3.23383084577114	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260303120000	https://www.aa.com.tr/en/middle-east/netanyahu-dismisses-claim-he-dragged-trump-into-conflict-with-iran/3847584
1292099816	20260303	202603	2026	2026.1726											CHE	GENEVA	CHE								0	164	164	16	4	-7.0	2	1	2	-3.23383084577114	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260303120000	https://www.aa.com.tr/en/middle-east/netanyahu-dismisses-claim-he-dragged-trump-into-conflict-with-iran/3847584
1292099817	20260303	202603	2026	2026.1726											COP	POLICE						COP			1	036	036	03	1	4.0	3	1	3	1.99203187250996	0								4	Chinchwad, Maharashtra, India	IN	IN16	70178	18.6167	73.7833	-2093353	4	Pimpri, Maharashtra, India	IN	IN16	17782	17.4833	75	-2107934	20260303120000	https://www.freepressjournal.in/pune/pune-citizens-can-now-meet-police-commissioner-directly-without-appointment-every-monday-heres-the-new-initiative-by-pimpri-chinchwad-police
1292099818	20260303	202603	2026	2026.1726											COP	POLICE						COP			1	040	040	04	1	1.0	10	1	10	5.77777777777778	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260303120000	https://www.bssnews.net/others/365514
1292099819	20260303	202603	2026	2026.1726											COP	POLICE						COP			1	043	043	04	1	2.8	3	1	3	1.99203187250996	0								4	Chinchwad, Maharashtra, India	IN	IN16	70178	18.6167	73.7833	-2093353	4	Pimpri, Maharashtra, India	IN	IN16	17782	17.4833	75	-2107934	20260303120000	https://www.freepressjournal.in/pune/pune-citizens-can-now-meet-police-commissioner-directly-without-appointment-every-monday-heres-the-new-initiative-by-pimpri-chinchwad-police
1292099820	20260303	202603	2026	2026.1726											COP	POLICE						COP			1	0841	084	08	2	7.0	10	1	10	5.77777777777778	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260303120000	https://www.bssnews.net/others/365514
1292099821	20260303	202603	2026	2026.1726											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	1.44628099173554	0								4	Stenscholl, Highland, United Kingdom	UK	UKV3	40178	57.6333	-6.23333	-2608700	4	Stenscholl, Highland, United Kingdom	UK	UKV3	40178	57.6333	-6.23333	-2608700	20260303120000	https://www.nursinginpractice.com/latest-news/historic-nurses-cottage-could-be-demolished-to-make-way-for-affordable-housing/
1292099822	20260303	202603	2026	2026.1726											CVL	TRAVELER						CVL			1	042	042	04	1	1.9	4	1	4	3.49264705882353	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Tillamook County, Oregon, United States	US	USOR		45.5165	-123.718	1135864	20260303120000	https://www.tillamookheadlightherald.com/obituaries/rudolph-j-fenk/article_08ecf3c9-f09e-4e24-b7e1-7249383402fd.html
1292099823	20260303	202603	2026	2026.1726											CVL	TRAVELER						CVL			1	042	042	04	1	1.9	1	1	1	3.49264705882353	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260303120000	https://www.tillamookheadlightherald.com/obituaries/rudolph-j-fenk/article_08ecf3c9-f09e-4e24-b7e1-7249383402fd.html
1292099824	20260303	202603	2026	2026.1726											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	8	1	8	6.11620795107034	0								4	Hampi, Karnataka, India	IN	IN19	70165	15.3333	76.4667	-2097092	4	Hampi, Karnataka, India	IN	IN19	70165	15.3333	76.4667	-2097092	20260303120000	https://indianexpress.com/article/lifestyle/destination-of-the-week/move-over-pushkar-and-barsana-celebrate-holi-2026-at-these-offbeat-indian-destinations-10521238/
1292099825	20260303	202603	2026	2026.1726											CVL	TRAVELLER						CVL			1	043	043	04	1	2.8	2	1	2	6.11620795107034	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	4	Hampi, Karnataka, India	IN	IN19	70165	15.3333	76.4667	-2097092	20260303120000	https://indianexpress.com/article/lifestyle/destination-of-the-week/move-over-pushkar-and-barsana-celebrate-holi-2026-at-these-offbeat-indian-destinations-10521238/
1292099826	20260303	202603	2026	2026.1726											CVL	BACKPACKER						CVL			1	043	043	04	1	2.8	2	1	2	-8.67346938775506	0								4	Pattaya, Chon Buri, Thailand	TH	TH46	26532	12.9333	100.883	-3242432	4	Pattaya, Chon Buri, Thailand	TH	TH46	26532	12.9333	100.883	-3242432	20260303120000	https://www.dailystar.co.uk/news/taxi-men-abducted-15-year-36806885
1292099827	20260303	202603	2026	2026.1726											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	3.49264705882353	0								3	Tillamook High School, Oregon, United States	US	USOR		45.4486	-123.836	1638009	3	Tillamook County, Oregon, United States	US	USOR		45.5165	-123.718	1135864	20260303120000	https://www.tillamookheadlightherald.com/obituaries/rudolph-j-fenk/article_08ecf3c9-f09e-4e24-b7e1-7249383402fd.html
1292099828	20260303	202603	2026	2026.1726											EGY	EGYPT	EGY								1	0874	087	08	2	10.0	10	1	10	-5.26838966202783	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20260303120000	https://www.royalgazette.com/opinion-writer/opinion/article/20260303/opinion-us-attack-on-iran-has-historical-echoes/
1292099829	20260303	202603	2026	2026.1726											ELI	ACTOR						ELI			1	043	043	04	1	2.8	16	1	10	3.79362670713202	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260303120000	https://www.nova.ie/jim-carrey-breaks-silence-on-new-look-conspiracy-theory-361959/
1292099830	20260303	202603	2026	2026.1726											GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	1.44404332129964	0								4	Fulbourn, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.1833	0.216667	-2596617	5	Cambridgeshire, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.3333	0.083333	-2591659	20260303120000	https://www.cambridge-news.co.uk/news/cambridge-news/family-pay-tribute-loving-son-33519949
1292099831	20260303	202603	2026	2026.1726											GBR	SCOTLAND	GBR								1	036	036	03	1	4.0	14	1	10	6.71506352087114	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260303120000	https://www.northern-times.co.uk/news/tv-star-paul-chuckle-set-for-john-o-groats-to-land-s-end-fun-428672/
1292099832	20260303	202603	2026	2026.1726											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	10	1	10	6.81502086230876	0								4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	4	Nottingham, Nottingham, United Kingdom	UK	UKJ8	40126	52.9667	-1.16667	-2604469	20260303120000	https://www.theglobalrecruiter.com/bhi-issues-best-practice/
1292099833	20260303	202603	2026	2026.1726											GBRGOV	UNITED KINGDOM	GBR					GOV			1	051	051	05	1	3.4	10	1	10	6.50759219088938	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260303120000	https://www.theconstructionindex.co.uk/news/view/cashflow-milestone-for-kier
1292099834	20260303	202603	2026	2026.1726											GHACVL	GHANAIAN	GHA					CVL			1	042	042	04	1	1.9	6	1	6	3.63636363636364	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20260303120000	https://theheraldghana.com/mahama-appoints-baba-sadiq-as-ghanas-high-commissioner-designate-to-nigeria/
1292099835	20260303	202603	2026	2026.1726											GIN	GUINEA	GIN								1	130	130	13	3	-4.4	1	1	1	-8.15450643776828	0								4	Senya Beraku, Ghana (general), Ghana	GH	GH00	190652	5.38941	-0.493001	-2078656	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20260303120000	https://www.graphic.com.gh/news/general-news/ghana-news-senya-beraku-sea-robbery-incident-deeply-concerning-maritime-expert.html
1292099836	20260303	202603	2026	2026.1726											GIN	GUINEA	GIN								1	130	130	13	3	-4.4	4	1	4	-8.15450643776828	0								4	Senya Beraku, Ghana (general), Ghana	GH	GH00	190652	5.38941	-0.493001	-2078656	4	Senya Beraku, Ghana (general), Ghana	GH	GH00	190652	5.38941	-0.493001	-2078656	20260303120000	https://www.graphic.com.gh/news/general-news/ghana-news-senya-beraku-sea-robbery-incident-deeply-concerning-maritime-expert.html
